"transcriptNames","transcriptIDs","geneNames","geneIDs","feature","id","fc","pval","qval"
"NM_001303048",34434,"MYL12A","MSTRG.6722","transcript","34434",0.728357983116814,0.454181373090157,0.816969629493926
"NM_001145438",12060,"PGAP2","MSTRG.2216","transcript","12060",1.41504108928281,0.454250558517613,0.816969629493926
"NM_001353057",78467,"GSN","MSTRG.14857","transcript","78467",1.60332190762056,0.454643921893157,0.81721210125124
"MSTRG.5406.4",28443,"SH2B1","MSTRG.5406","transcript","28443",1.51045436167799,0.454723447750299,0.81721210125124
"MSTRG.15242.9",80337,"EBP","MSTRG.15242","transcript","80337",0.664551322101699,0.454799404542762,0.81721210125124
"MSTRG.11499.4",59557,"TBCA","MSTRG.11499","transcript","59557",1.51654125769953,0.454924332175722,0.81721210125124
"NM_001351658",73875,"SLC39A14","MSTRG.14011","transcript","73875",1.45666781195395,0.454991747115779,0.81721210125124
"MSTRG.4148.1",22361,"EMC9","MSTRG.4148","transcript","22361",0.816910227453396,0.455109846583219,0.81721210125124
"NM_001130919",50685,"RABL2B","MSTRG.9798","transcript","50685",1.37283182559872,0.455162089089987,0.81721210125124
"MSTRG.13066.3",68484,"HLA-C","MSTRG.13066","transcript","68484",1.27035849741049,0.45528601526486,0.81721210125124
"NM_001256455",5118,"ZBTB7B","MSTRG.967","transcript","5118",1.44398900990627,0.455389478549729,0.81721210125124
"NM_001198902",5275,"YY1AP1","MSTRG.1085","transcript","5275",1.41114050566979,0.455559066791036,0.81721210125124
"MSTRG.6092.4",31509,"KIAA0100","MSTRG.6092","transcript","31509",1.70199949414367,0.455695213858298,0.81721210125124
"MSTRG.2156.1",11751,"RNH1","MSTRG.2156","transcript","11751",0.698566093243064,0.455860568448221,0.81721210125124
"MSTRG.4283.1",22935,"EXOC5","MSTRG.4283","transcript","22935",1.48242756029888,0.455864048213131,0.81721210125124
"NM_004606",80978,"TAF1","MSTRG.15324","transcript","80978",0.652249049002487,0.455926149978095,0.81721210125124
"NM_012289",36451,"KEAP1","MSTRG.7118","transcript","36451",1.73329458594543,0.455929393820818,0.81721210125124
"NM_033157",72569,"CALD1","MSTRG.13828","transcript","72569",1.33899653373777,0.456005669138922,0.81721210125124
"MSTRG.11815.3",61115,"PDGFRB","MSTRG.11815","transcript","61115",0.651652497230947,0.456030561694356,0.81721210125124
"NM_001002027",32823,"ATP5MC1","MSTRG.6367","transcript","32823",0.970552316523704,0.456128649993092,0.81721210125124
"NM_002743",36565,"PRKCSH","MSTRG.7150","transcript","36565",1.09728848280598,0.456184151920263,0.81721210125124
"NM_015999",6651,"ADIPOR1","MSTRG.1322","transcript","6651",1.03796821281071,0.456217809406684,0.81721210125124
"NM_001655",15898,"ARCN1","MSTRG.2889","transcript","15898",0.978895663703835,0.456255690233809,0.81721210125124
"NR_047653",42498,"KANSL3","MSTRG.8257","transcript","42498",1.3058097489907,0.456347777611813,0.81721210125124
"NM_001320646",48713,"U2AF1L5","MSTRG.9382","transcript","48713",1.07403225417612,0.456487075892911,0.81721210125124
"MSTRG.5827.7",30337,"DPH1","MSTRG.5827","transcript","30337",1.43335599177126,0.456508329046527,0.81721210125124
"MSTRG.7599.1",38769,"NOP53","MSTRG.7599","transcript","38769",1.08792669403882,0.456651142178468,0.81721210125124
"NM_024624",40689,"SMC6","MSTRG.7868","transcript","40689",1.15306784421457,0.456860154634034,0.81721210125124
"NM_002332",18578,"LRP1","MSTRG.3401","transcript","18578",0.937285882147556,0.456866490945494,0.81721210125124
"NM_006118",5060,"HAX1","MSTRG.952","transcript","5060",0.97412776684028,0.456866836837551,0.81721210125124
"NM_005120",80960,"MED12","MSTRG.15321","transcript","80960",1.30872824972378,0.456901459202954,0.81721210125124
"NM_001098787",11683,"BET1L","MSTRG.2149","transcript","11683",0.92938576604882,0.457014088091056,0.81721210125124
"NM_001287387",49076,"SLC25A1","MSTRG.9450","transcript","49076",1.71836126217025,0.457173389612625,0.81721210125124
"NM_021962",30268,"ABR","MSTRG.5814","transcript","30268",0.674258848936465,0.457335458988315,0.81721210125124
"NM_005824",71897,"LRRC17","MSTRG.13699","transcript","71897",0.851456159141474,0.457398952573432,0.81721210125124
"MSTRG.9854.4",51092,"IQSEC1","MSTRG.9854","transcript","51092",0.713352302050762,0.457524916919436,0.81721210125124
"NM_178581",46741,"HM13","MSTRG.8996","transcript","46741",0.698363063302345,0.457582277222599,0.81721210125124
"NM_001304787",47716,"APCDD1L","MSTRG.9210","transcript","47716",0.500330223204245,0.45764988818222,0.81721210125124
"NM_024876",38169,"COQ8B","MSTRG.7469","transcript","38169",0.698787425209321,0.457688234094504,0.81721210125124
"NM_001159390",7404,"GUK1","MSTRG.1455","transcript","7404",0.447869177113837,0.45775117306428,0.81721210125124
"NM_006899",46174,"IDH3B","MSTRG.8897","transcript","46174",1.06716691678771,0.457754451801064,0.81721210125124
"NM_001166349",34063,"SLC26A11","MSTRG.6629","transcript","34063",1.36662570375436,0.457769437470422,0.81721210125124
"NM_006038",47526,"SPATA2","MSTRG.9175","transcript","47526",1.48735317677153,0.457886788056005,0.81721210125124
"NM_001135635",14421,"C11orf68","MSTRG.2595","transcript","14421",1.20791666387919,0.457965522012262,0.81721210125124
"NM_020216",6605,"RNPEP","MSTRG.1303","transcript","6605",0.826842861981549,0.458037310887719,0.81721210125124
"NM_001195740",263,"PRXL2B","MSTRG.52","transcript","263",0.73851897604662,0.458092974726958,0.81721210125124
"NM_144636",51110,"CHCHD4","MSTRG.9860","transcript","51110",1.3593697028232,0.458214571793266,0.81721210125124
"MSTRG.8585.4",44342,"NCKAP1","MSTRG.8585","transcript","44342",1.53847878727537,0.458249712422943,0.81721210125124
"NR_027054",76724,"MIR31HG","MSTRG.14522","transcript","76724",1.2777023898186,0.458255042107126,0.81721210125124
"NM_001042476",27788,"CARHSP1","MSTRG.5270","transcript","27788",0.750230958300434,0.458315634307604,0.81721210125124
"MSTRG.6922.2",35614,"ADNP2","MSTRG.6922","transcript","35614",0.688599404328669,0.458329294824536,0.81721210125124
"NM_001242915",26428,"ZFAND6","MSTRG.5003","transcript","26428",0.680970099816486,0.458399432213507,0.81721210125124
"NM_001366535",23738,"TTC8","MSTRG.4449","transcript","23738",1.45685771234489,0.458410465403094,0.81721210125124
"NM_025065",3227,"RPF1","MSTRG.650","transcript","3227",0.948743797485008,0.458449590838673,0.81721210125124
"NM_003388",70974,"CLIP2","MSTRG.13503","transcript","70974",0.720953436680465,0.458467697881653,0.81721210125124
"MSTRG.84.4",437,"RERE","MSTRG.84","transcript","437",0.644670521136405,0.458474845795108,0.81721210125124
"MSTRG.5579.8",29321,"CMTM3","MSTRG.5579","transcript","29321",0.640148675921365,0.458696570918867,0.817264148089944
"NM_006830",35782,"UQCR11","MSTRG.6959","transcript","35782",1.05723742650041,0.458731463862211,0.817264148089944
"NM_001243143",25094,"NUSAP1","MSTRG.4713","transcript","25094",0.893668229214246,0.458741011312098,0.817264148089944
"NM_001136018",7317,"EPHX1","MSTRG.1438","transcript","7317",0.949781353592793,0.458835715154525,0.817264148089944
"NM_004927",14303,"MRPL49","MSTRG.2563","transcript","14303",1.05767945518071,0.458882723869611,0.817264148089944
"NM_182692",71955,"SRPK2","MSTRG.13720","transcript","71955",0.645888521056786,0.459023120060178,0.817379288542802
"NM_004889",71525,"ATP5MF","MSTRG.13629","transcript","71525",0.944493112062335,0.459115143438064,0.8174082680812
"NM_001304288",51681,"RPSA","MSTRG.9959","transcript","51681",0.753924546294606,0.459194836849284,0.817415289416137
"NM_017518",82443,"HAUS7","MSTRG.15561","transcript","82443",1.16677160037933,0.459309786308115,0.817485057570652
"NM_197962",6446,"GLRX2","MSTRG.1278","transcript","6446",0.899188902007368,0.459455837286736,0.817610148443464
"MSTRG.2171.1",11823,"PNPLA2","MSTRG.2171","transcript","11823",0.567524879314295,0.4595594411992,0.817659675182286
"NM_001018050",50267,"POLR3H","MSTRG.9713","transcript","50267",1.28205469756847,0.459717050525998,0.817696695821936
"MSTRG.6075.5",31460,"KSR1","MSTRG.6075","transcript","31460",1.43706826065272,0.459781936661233,0.817696695821936
"NM_001318316",49561,"HSCB","MSTRG.9553","transcript","49561",0.767524356067043,0.459807575780512,0.817696695821936
"MSTRG.7469.1",38159,"COQ8B","MSTRG.7469","transcript","38159",0.603312717710363,0.459958230909619,0.817829835186307
"NM_001329444",76274,"PPP1R16A","MSTRG.14446","transcript","76274",1.41549775799759,0.460258071272875,0.818228146145897
"NM_014515",18922,"CNOT2","MSTRG.3480","transcript","18922",1.0857255951927,0.460483384596916,0.81838723364358
"NM_001014",63305,"RPS10","MSTRG.12208","transcript","63305",1.0259085809929,0.460559565957901,0.81838723364358
"NR_102404",4261,"NBPF8","MSTRG.993","transcript","4261",0.744715006320486,0.460575078298347,0.81838723364358
"NM_018840",47039,"RAB5IF","MSTRG.9069","transcript","47039",1.05992428348575,0.461001068967369,0.818916917272572
"NM_001983",38583,"ERCC1","MSTRG.7553","transcript","38583",0.804112319847961,0.461058831890507,0.818916917272572
"NM_005984",49077,"SLC25A1","MSTRG.9450","transcript","49077",1.37004110236288,0.461248365439976,0.818916917272572
"MSTRG.64.2",334,"RPL22","MSTRG.64","transcript","334",0.707287997152901,0.461290326529568,0.818916917272572
"MSTRG.7038.1",36034,".","MSTRG.7038","transcript","36034",0.828610421881948,0.461297532152371,0.818916917272572
"NR_163923",49278,"YDJC","MSTRG.9497","transcript","49278",1.47372806199203,0.461363079649941,0.818916917272572
"NM_005687",45455,"FARSB","MSTRG.8767","transcript","45455",0.797817420946658,0.461411615024365,0.818916917272572
"NM_001159936",2143,"EBNA1BP2","MSTRG.442","transcript","2143",0.675513525665365,0.461480286714346,0.818916917272572
"MSTRG.14638.7",77363,"CBWD5","MSTRG.14638","transcript","77363",0.722796472808966,0.461633381101847,0.819053899288068
"NR_156695",71072,"TMEM120A","MSTRG.13535","transcript","71072",1.38790335751179,0.461862569807407,0.81932582455889
"NM_001319139",1695,"AK2","MSTRG.347","transcript","1695",1.24986033340367,0.462013638793023,0.81939869160993
"MSTRG.9642.2",50030,"NOL12","MSTRG.9642","transcript","50030",0.739681886313758,0.46205551278347,0.81939869160993
"NM_017751",43303,"SMPD4","MSTRG.8393","transcript","43303",0.797947709465541,0.462162314627482,0.819412498736877
"MSTRG.3736.3",20123,"CLIP1","MSTRG.3736","transcript","20123",1.90604893234925,0.462244024576298,0.819412498736877
"NM_016037",1927,"UTP11","MSTRG.393","transcript","1927",0.954947917082146,0.462291102984905,0.819412498736877
"NM_007182",52315,"RASSF1","MSTRG.10087","transcript","52315",0.642993088322958,0.4625706511147,0.819485447041505
"NM_001204084",888,"NBL1","MSTRG.193","transcript","888",1.6570094735606,0.462718016914018,0.819485447041505
"NM_006083",60753,"IK","MSTRG.11756","transcript","60753",0.970703740110479,0.462721345092796,0.819485447041505
"NM_001282561",1396,"EYA3","MSTRG.290","transcript","1396",0.782843466753561,0.462738256620638,0.819485447041505
"NM_001277053",42236,"TRABD2A","MSTRG.8187","transcript","42236",1.1215894944407,0.462798453927862,0.819485447041505
"NM_001024226",7384,"ARF1","MSTRG.1452","transcript","7384",0.634345449942981,0.462824756657598,0.819485447041505
"NR_145520",31454,"WSB1","MSTRG.6073","transcript","31454",0.8999148453104,0.462863849478081,0.819485447041505
"NR_144369",94,"PUSL1","MSTRG.22","transcript","94",1.40255675837148,0.463314120420106,0.82009893466026
"NM_032353",32330,"VPS25","MSTRG.6258","transcript","32330",0.95542215179904,0.463362357948624,0.82009893466026
"NM_032332",36674,"WDR83","MSTRG.7178","transcript","36674",0.722693500895843,0.463438550233149,0.820099277724813
"NM_001350046",50211,"SGSM3","MSTRG.9690","transcript","50211",1.25762991760707,0.463702724387076,0.820360964876318
"NM_020132",48740,"AGPAT3","MSTRG.9391","transcript","48740",0.503324717335699,0.463743932694488,0.820360964876318
"NM_003663",52969,"CGGBP1","MSTRG.10227","transcript","52969",0.911820106736479,0.46385193250149,0.820360964876318
"NM_001135664",6836,"RAB29","MSTRG.1340","transcript","6836",1.36801236496586,0.464002330125402,0.820360964876318
"NM_012286",81413,"MORF4L2","MSTRG.15403","transcript","81413",0.923349458636118,0.464024940132007,0.820360964876318
"NM_006923",31519,"SDF2","MSTRG.6088","transcript","31519",1.10604429745558,0.464042565990645,0.820360964876318
"NM_013352",64987,"DSE","MSTRG.12485","transcript","64987",0.839987109325008,0.464120704968813,0.82036470553947
"NM_001330295",18514,"TIMELESS","MSTRG.3387","transcript","18514",0.677173551571644,0.464243842727821,0.820377403214956
"NM_001375815",34837,"ZNF24","MSTRG.6809","transcript","34837",0.776712905602316,0.464279937117388,0.820377403214956
"NM_032479",58480,"MRPL36","MSTRG.11261","transcript","58480",0.938356563061438,0.464379779799509,0.820419483270548
"MSTRG.908.1",4784,"PSMD4","MSTRG.908","transcript","4784",1.26904687652195,0.46449398355192,0.820486917090976
"NM_001374263",51050,"PPARG","MSTRG.9850","transcript","51050",0.583207475600724,0.46483785441882,0.820959948777984
"NM_002092",56657,"GRSF1","MSTRG.10885","transcript","56657",1.21538246386725,0.464961928486239,0.821044701406481
"NM_014172",79402,"PHPT1","MSTRG.15054","transcript","79402",0.972128224269464,0.465546210372392,0.821724633774605
"NM_012181",37134,"FKBP8","MSTRG.7291","transcript","37134",1.10145579994884,0.465744333367797,0.821724633774605
"NM_001195683",3372,"TGFBR3","MSTRG.688","transcript","3372",1.21981102690754,0.465754575904085,0.821724633774605
"NM_001281445",47261,"PKIG","MSTRG.9118","transcript","47261",1.19794101403092,0.465819872540473,0.821724633774605
"NM_001371231",24359,"XRCC3","MSTRG.4541","transcript","24359",0.739539760993371,0.465820554803826,0.821724633774605
"NM_001099415",71040,"POM121C","MSTRG.13525","transcript","71040",1.61577723667424,0.465840121950844,0.821724633774605
"NM_032223",14378,"PCNX3","MSTRG.2582","transcript","14378",1.44601069374691,0.465886793899871,0.821724633774605
"NM_000274",11458,"OAT","MSTRG.2100","transcript","11458",0.968682384564217,0.465956170333315,0.821724633774605
"NR_027889",47554,"TMEM189","MSTRG.9182","transcript","47554",1.64422547353117,0.466158151147942,0.821877058460674
"NM_001301061",70910,"BCL7B","MSTRG.13480","transcript","70910",0.688486343749797,0.466194928629208,0.821877058460674
"MSTRG.10015.1",51971,"ELP6","MSTRG.10015","transcript","51971",0.7362022339016,0.466310830116949,0.821947103526952
"NM_003942",14202,"RPS6KA4","MSTRG.2547","transcript","14202",1.32199288662632,0.466413399781116,0.821993630089501
"NM_023071",17812,"SPATS2","MSTRG.3265","transcript","17812",0.875226938955559,0.466510548179876,0.82203058873433
"MSTRG.993.69",4219,"NBPF20","MSTRG.993","transcript","4219",0.729340540066616,0.466675272597849,0.822103249170891
"NM_016156",15380,"MTMR2","MSTRG.2810","transcript","15380",0.737439789517819,0.466723188754983,0.822103249170891
"NM_016333",27478,"SRRM2","MSTRG.5211","transcript","27478",1.87786355535029,0.466853349460301,0.822103249170891
"NM_001354263",79542,"EHMT1","MSTRG.15085","transcript","79542",0.812153535245967,0.466918644933998,0.822103249170891
"MSTRG.969.1",5156,"DPM3","MSTRG.969","transcript","5156",0.655461131275831,0.466932704491557,0.822103249170891
"NM_178584",42870,"SEPTIN10","MSTRG.8312","transcript","42870",0.726418588123642,0.467130757133069,0.822187707924667
"NM_017436",50364,"A4GALT","MSTRG.9736","transcript","50364",1.23214941352336,0.467193234398326,0.822187707924667
"MSTRG.318.3",1566,"SPOCD1","MSTRG.318","transcript","1566",2.32025292633388,0.467209250763975,0.822187707924667
"NM_001303458",47206,"IFT52","MSTRG.9110","transcript","47206",0.577740302112581,0.467371345165125,0.822338853037154
"MSTRG.5466.2",28683,"BCL7C","MSTRG.5466","transcript","28683",1.47531887588363,0.467618874243468,0.822483977058293
"NM_001098520",12765,"HTATIP2","MSTRG.2316","transcript","12765",0.685176007417889,0.46762742085739,0.822483977058293
"NM_033546",34441,"MYL12B","MSTRG.6724","transcript","34441",0.978102456448522,0.467751134914494,0.822483977058293
"NM_001317920",46754,"BCL2L1","MSTRG.8999","transcript","46754",0.696548960550103,0.467777245411626,0.822483977058293
"MSTRG.3769.6",20298,"UBC","MSTRG.3769","transcript","20298",0.734432388116406,0.467880149523512,0.822483977058293
"MSTRG.31.1",129,"MRPL20-AS1","MSTRG.31","transcript","129",1.27877267297374,0.467926080877808,0.822483977058293
"NM_032204",49661,"ASCC2","MSTRG.9576","transcript","49661",0.524528544729928,0.467987361610409,0.822483977058293
"NM_004689",24443,"MTA1","MSTRG.4552","transcript","24443",0.626046110552237,0.46806812679777,0.822491964871314
"NM_001244249",22051,"APEX1","MSTRG.4089","transcript","22051",0.668926377436183,0.46826571548797,0.822688550036803
"NM_001363606",16698,"CHD4","MSTRG.3041","transcript","16698",1.36436889018001,0.46836066341477,0.822688550036803
"NM_003452",78080,"ZNF189","MSTRG.14782","transcript","78080",0.711332894055232,0.468506430472035,0.822688550036803
"NM_001364745",39077,"PTOV1","MSTRG.7655","transcript","39077",1.92972570812505,0.468541184388874,0.822688550036803
"NM_000056",64337,"BCKDHB","MSTRG.12389","transcript","64337",0.758170660802293,0.468561192523973,0.822688550036803
"NM_001166171",78603,"NEK6","MSTRG.14880","transcript","78603",1.70617136873038,0.468832673344107,0.823031296251221
"MSTRG.9786.2",50636,"LMF2","MSTRG.9786","transcript","50636",1.41002656829077,0.46915372252554,0.823039047177409
"NM_000245",72210,"MET","MSTRG.13754","transcript","72210",1.30301389068488,0.469176624193625,0.823039047177409
"MSTRG.8289.4",42664,"MAP4K4","MSTRG.8289","transcript","42664",0.653284568652207,0.46919123168615,0.823039047177409
"NM_012343",58984,"NNT","MSTRG.11376","transcript","58984",1.41464038242237,0.469228321319317,0.823039047177409
"NM_022739",33396,"SMURF2","MSTRG.6494","transcript","33396",0.833338483610693,0.469232336680404,0.823039047177409
"NM_198315",16119,"VWA5A","MSTRG.2943","transcript","16119",0.618767521285997,0.469294713861792,0.823039047177409
"MSTRG.11826.3",61156,"SYNPO","MSTRG.11826","transcript","61156",1.67001910915703,0.469837543977517,0.823669017341562
"MSTRG.628.3",3065,"RABGGTB","MSTRG.628","transcript","3065",0.539514760836282,0.469929090712007,0.823669017341562
"NR_160924",76868,"APTX","MSTRG.14551","transcript","76868",0.742134795697381,0.469969123133436,0.823669017341562
"NR_033338",34126,"FAAP100","MSTRG.6656","transcript","34126",0.771377162805679,0.46999620568922,0.823669017341562
"NM_001130140",59901,"ERAP2","MSTRG.11567","transcript","59901",0.580660547470907,0.470109350621768,0.823669017341562
"NM_001369331",82106,"FHL1","MSTRG.15517","transcript","82106",1.60074503717885,0.470111896747909,0.823669017341562
"MSTRG.2504.10",13979,"GANAB","MSTRG.2504","transcript","13979",1.11557968367431,0.470217150454304,0.823719686777986
"NM_006516",2140,"SLC2A1","MSTRG.440","transcript","2140",1.03691378275012,0.470458322762175,0.823954717229169
"NM_001136019",39015,"FCGRT","MSTRG.7637","transcript","39015",1.10369891712361,0.470504028131418,0.823954717229169
"MSTRG.8452.2",43651,"FMNL2","MSTRG.8452","transcript","43651",0.705627828149546,0.470613242694567,0.824012250838401
"MSTRG.6595.12",33883,"METTL23","MSTRG.6595","transcript","33883",0.731255536715241,0.470873015007624,0.824240414096162
"NM_006476",15872,"ATP5MG","MSTRG.2888","transcript","15872",0.950228192270375,0.470909771769022,0.824240414096162
"NM_182691",71950,"SRPK2","MSTRG.13720","transcript","71950",1.42809544448211,0.470972698852464,0.824240414096162
"NM_004422",30700,"DVL2","MSTRG.5911","transcript","30700",0.898041703232197,0.471320224735563,0.82426840965529
"NR_073071",3774,"STRIP1","MSTRG.774","transcript","3774",0.746514257008842,0.4713272513379,0.82426840965529
"NM_001288968",32919,"ACSF2","MSTRG.6395","transcript","32919",0.675769483288421,0.471386529170668,0.82426840965529
"MSTRG.14886.1",78621,"ARPC5L","MSTRG.14886","transcript","78621",0.699284072705024,0.471443767338813,0.82426840965529
"NM_001355243",55373,"NCBP2AS2","MSTRG.10665","transcript","55373",1.09847950839641,0.471471601753356,0.82426840965529
"NM_172170",10050,"CAMK2G","MSTRG.1834","transcript","10050",1.36319878049384,0.471556304868622,0.82426840965529
"NM_006432",23495,"NPC2","MSTRG.4398","transcript","23495",0.962869094706201,0.471660516506292,0.82426840965529
"MSTRG.12401.1",64513,"SNHG5","MSTRG.12401","transcript","64513",0.530388970510719,0.471678590481277,0.82426840965529
"NM_001191060",11815,"SLC25A22","MSTRG.2172","transcript","11815",0.691909764612675,0.471755167246883,0.82426840965529
"NM_001256295",48538,"ETS2","MSTRG.9366","transcript","48538",0.66358478896011,0.471755167246884,0.82426840965529
"MSTRG.2021.3",11034,"CALHM2","MSTRG.2021","transcript","11034",0.665678481864474,0.471828928407073,0.82426840965529
"MSTRG.2566.2",14311,"CAPN1","MSTRG.2566","transcript","14311",0.448166777251231,0.471944824477946,0.824337423266674
"MSTRG.7063.6",36147,"TRIP10","MSTRG.7063","transcript","36147",1.2963095614092,0.472243808307067,0.824402105825719
"NM_213646",24072,"WARS1","MSTRG.4509","transcript","24072",1.2038111838556,0.472285386849184,0.824402105825719
"MSTRG.3166.1",17360,"RASSF8","MSTRG.3166","transcript","17360",0.712923954237325,0.472353091971368,0.824402105825719
"NM_001297718",5027,"C1orf43","MSTRG.955","transcript","5027",0.647001115701666,0.472462001784135,0.824402105825719
"MSTRG.3814.1",20592,".","MSTRG.3814","transcript","20592",1.0671238012485,0.472492141491635,0.824402105825719
"NM_139276",32282,"STAT3","MSTRG.6251","transcript","32282",1.17871512291102,0.472502876036953,0.824402105825719
"NM_001199629",18474,"MYL6B","MSTRG.3380","transcript","18474",1.88768201892436,0.472516636505613,0.824402105825719
"NM_025126",20071,"RNF34","MSTRG.3718","transcript","20071",0.868000736511371,0.472641736713439,0.824487064480233
"NM_181716",31122,"CENPV","MSTRG.5991","transcript","31122",1.09011158130302,0.472764829509489,0.824568494462081
"NM_198204",32300,"MLX","MSTRG.6253","transcript","32300",1.10557956319501,0.473137026501558,0.824641709023053
"NM_002078",51565,"GOLGA4","MSTRG.9946","transcript","51565",0.652676040611297,0.473192374199956,0.824641709023053
"NM_001145056",36466,"SLC44A2","MSTRG.7123","transcript","36466",0.808942574760934,0.473238476881508,0.824641709023053
"NM_001007229",32870,"SPOP","MSTRG.6376","transcript","32870",0.794730414013362,0.473288789715248,0.824641709023053
"NM_001199839",22260,"BCL2L2","MSTRG.4130","transcript","22260",0.622319834260855,0.47328880552041,0.824641709023053
"NM_001098504",50106,"DDX17","MSTRG.9661","transcript","50106",0.804106177314719,0.473633525080465,0.824641709023053
"MSTRG.11990.1",62077,"NQO2","MSTRG.11990","transcript","62077",0.733811432170459,0.473638980238596,0.824641709023053
"NM_001122834",6980,"HHAT","MSTRG.1362","transcript","6980",0.701764934650151,0.47364504803314,0.824641709023053
"NM_014390",72367,"SND1","MSTRG.13774","transcript","72367",1.01591213416831,0.473677706946769,0.824641709023053
"NM_001321484",38274,"RPS19","MSTRG.7480","transcript","38274",2.70032998586622,0.473736920011716,0.824641709023053
"MSTRG.220.3",1042,"LUZP1","MSTRG.220","transcript","1042",1.43451847902289,0.473738741173488,0.824641709023053
"MSTRG.8257.1",42488,"KANSL3","MSTRG.8257","transcript","42488",1.60520901173723,0.473793549606224,0.824641709023053
"MSTRG.9335.1",48369,"MIR6501","MSTRG.9335","transcript","48369",1.08259457795473,0.473833326738396,0.824641709023053
"NM_032125",1346,"TMEM222","MSTRG.274","transcript","1346",1.19595236117258,0.473951694662289,0.824641709023053
"NM_001374457",36506,"SMARCA4","MSTRG.7140","transcript","36506",1.50927553301749,0.473953097892779,0.824641709023053
"NM_001260512",17196,"MGST1","MSTRG.3152","transcript","17196",1.26270047798875,0.474278493209615,0.824857388317024
"NM_001127716",26302,"ETFA","MSTRG.4982","transcript","26302",0.800532633286313,0.474301050363898,0.824857388317024
"NM_001303494",50132,"CBX6","MSTRG.9667","transcript","50132",1.17153764765133,0.474306375174417,0.824857388317024
"MSTRG.5183.1",27374,"ZNF598","MSTRG.5183","transcript","27374",1.20400300757676,0.474607019520524,0.82504353849609
"NM_001267803",14902,"PAAF1","MSTRG.2706","transcript","14902",0.748363838753129,0.474632228032512,0.82504353849609
"MSTRG.1276.1",6391,"TPR","MSTRG.1276","transcript","6391",0.715723210140816,0.474642784448497,0.82504353849609
"MSTRG.10339.8",53633,"ITGB5","MSTRG.10339","transcript","53633",0.677083302752694,0.475110728296012,0.825723928014538
"NM_198436",47647,"AURKA","MSTRG.9197","transcript","47647",0.738157802455198,0.475199953140515,0.825746005529677
"MSTRG.8667.1",44786,"NBEAL1","MSTRG.8667","transcript","44786",0.946520747100687,0.47539716271701,0.825852226416455
"NM_001243749",72597,"CYREN","MSTRG.13830","transcript","72597",1.31837789486719,0.47541414424048,0.825852226416455
"MSTRG.1119.3",5597,"LINC01133","MSTRG.1119","transcript","5597",1.40206234050139,0.475506470976448,0.825879660116988
"MSTRG.11557.1",59834,"FAM172A","MSTRG.11557","transcript","59834",0.959807121516338,0.475861191654111,0.82617517800972
"NR_027780",49897,"HMGXB4","MSTRG.9611","transcript","49897",0.782348704036231,0.47593081481317,0.82617517800972
"NM_002137",69913,"HNRNPA2B1","MSTRG.13325","transcript","69913",1.20210569758858,0.475958636068939,0.82617517800972
"MSTRG.9795.1",50672,"ARSA","MSTRG.9795","transcript","50672",0.598192892080286,0.47598286365364,0.82617517800972
"NM_024617",77684,"TUT7","MSTRG.14694","transcript","77684",1.3182363972265,0.476268852240784,0.826465905381119
"NM_001244584",72685,"FMC1-LUC7L2","MSTRG.13850","transcript","72685",1.50974748888127,0.476303536795957,0.826465905381119
"NM_015654",33659,"NAT9","MSTRG.6535","transcript","33659",1.19910602671568,0.476443493601209,0.82657584235541
"NM_004454",55085,"ETV5","MSTRG.10604","transcript","55085",0.690528195166201,0.476619834491564,0.826748856132208
"NM_001905",2068,"CTPS1","MSTRG.423","transcript","2068",1.0457816455269,0.476721612064002,0.826792496911387
"NM_001276380",46422,"ESF1","MSTRG.8949","transcript","46422",0.627532706049083,0.477021034071644,0.826972234663348
"NM_016126",2656,"HSPB11","MSTRG.544","transcript","2656",1.06171186819402,0.477099084054506,0.826972234663348
"NM_001285444",27946,"PDXDC1","MSTRG.5302","transcript","27946",1.72904854325741,0.477234395728486,0.826972234663348
"MSTRG.11023.2",57341,"MCUB","MSTRG.11023","transcript","57341",0.691422805142435,0.477253480572416,0.826972234663348
"NM_001376342",6724,"ZC3H11A","MSTRG.1332","transcript","6724",0.551050726549622,0.477463970379393,0.826972234663348
"MSTRG.6152.1",31758,"ZNF830","MSTRG.6152","transcript","31758",1.51038154359588,0.477473063774255,0.826972234663348
"NM_001308196",61618,"SIMC1","MSTRG.11913","transcript","61618",1.44518741103129,0.477479727579886,0.826972234663348
"NM_001318087",12204,"SMPD1","MSTRG.2226","transcript","12204",0.725328367835484,0.477533675766256,0.826972234663348
"MSTRG.3769.15",20306,"UBC","MSTRG.3769","transcript","20306",0.900687208487281,0.477778705833367,0.826972234663348
"NR_033902",73903,"CCAR2","MSTRG.14016","transcript","73903",1.11504338055046,0.477835601668248,0.826972234663348
"NM_032960",6874,"MAPKAPK2","MSTRG.1350","transcript","6874",1.03311581728852,0.477860209198068,0.826972234663348
"MSTRG.5477.2",28696,"SETD1A","MSTRG.5477","transcript","28696",1.4117156728058,0.477867599075581,0.826972234663348
"NM_005962",11112,"MXI1","MSTRG.2038","transcript","11112",0.834790578385171,0.477882196125142,0.826972234663348
"NM_001135999",77043,"RUSC2","MSTRG.14585","transcript","77043",0.702230362170937,0.47789814246693,0.826972234663348
"NM_001363705",63623,"UBR2","MSTRG.12272","transcript","63623",1.39361491108675,0.478084757120384,0.826993350853489
